,Instrument,Date,Time,Open,High,Low,Close
7245,NIFTY,2012-12-31 13:00:00,13:00,5899.4,5900.0,5899.15,5899.5
7246,NIFTY,2012-12-31 14:00:00,14:00,5902.9,5903.0,5902.35,5902.75
7247,NIFTY,2012-12-31 15:00:00,15:00,5900.0,5900.3,5899.7,5900.0
7248,NIFTY,2013-01-01 10:00:00,10:00,5950.35,5950.45,5949.05,5949.05
7249,NIFTY,2013-01-01 11:00:00,11:00,5947.15,5947.65,5946.5,5946.75
7250,NIFTY,2013-01-01 12:00:00,12:00,5946.4,5947.35,5946.05,5946.3
7251,NIFTY,2013-01-01 13:00:00,13:00,5956.2,5956.35,5954.9,5955.25
7252,NIFTY,2013-01-01 14:00:00,14:00,5954.35,5955.55,5953.15,5953.65
7253,NIFTY,2013-01-01 15:00:00,15:00,5954.85,5955.2,5954.05,5954.2
7254,NIFTY,2013-01-02 10:00:00,10:00,5990.5,5991.0,5990.0,5990.7
7255,NIFTY,2013-01-02 11:00:00,11:00,5993.75,5994.05,5993.05,5994.05
7256,NIFTY,2013-01-02 12:00:00,12:00,6003.0,6003.8,6002.5,6003.25
7257,NIFTY,2013-01-02 13:00:00,13:00,5995.85,5996.05,5995.2,5995.95
7258,NIFTY,2013-01-02 14:00:00,14:00,5991.95,5993.85,5991.95,5993.25
7259,NIFTY,2013-01-02 15:00:00,15:00,5994.95,5994.95,5993.0,5993.0
7260,NIFTY,2013-01-03 10:00:00,10:00,5999.0,5999.45,5998.3,5999.35
7261,NIFTY,2013-01-03 11:00:00,11:00,6002.95,6003.25,6002.4,6002.45
7262,NIFTY,2013-01-03 12:00:00,12:00,6009.05,6009.3,6008.05,6008.2
7263,NIFTY,2013-01-03 13:00:00,13:00,6000.25,6000.6,5999.55,5999.65
7264,NIFTY,2013-01-03 14:00:00,14:00,6003.0,6003.0,6001.3,6002.8
7265,NIFTY,2013-01-03 15:00:00,15:00,6006.0,6006.4,6005.25,6005.95
7266,NIFTY,2013-01-04 10:00:00,10:00,5993.95,5994.85,5993.4,5994.55
7267,NIFTY,2013-01-04 11:00:00,11:00,5995.55,5995.8,5995.3,5995.65
7268,NIFTY,2013-01-04 12:00:00,12:00,5997.95,5998.1,5997.3,5997.8
7269,NIFTY,2013-01-04 13:00:00,13:00,5988.0,5988.2,5986.0,5986.75
7270,NIFTY,2013-01-04 14:00:00,14:00,5997.85,5998.2,5997.0,5997.5
7271,NIFTY,2013-01-04 15:00:00,15:00,5998.55,5999.05,5998.5,5998.6
7272,NIFTY,2013-01-07 10:00:00,10:00,6021.6,6022.35,6020.6,6020.9
7273,NIFTY,2013-01-07 11:00:00,11:00,6024.65,6025.0,6024.3,6024.85
7274,NIFTY,2013-01-07 12:00:00,12:00,6012.7,6014.3,6012.6,6014.0
7275,NIFTY,2013-01-07 13:00:00,13:00,6009.25,6010.25,6009.25,6009.55
7276,NIFTY,2013-01-07 14:00:00,14:00,6009.2,6009.4,6008.35,6008.35
7277,NIFTY,2013-01-07 15:00:00,15:00,6002.85,6002.85,6001.1,6001.35
7278,NIFTY,2013-01-08 10:00:00,10:00,5983.15,5984.55,5982.7,5984.55
7279,NIFTY,2013-01-08 11:00:00,11:00,5973.85,5974.85,5973.7,5974.6
7280,NIFTY,2013-01-08 12:00:00,12:00,5975.8,5976.6,5975.05,5975.25
7281,NIFTY,2013-01-08 13:00:00,13:00,5968.95,5970.15,5968.95,5969.6
7282,NIFTY,2013-01-08 14:00:00,14:00,5979.65,5982.55,5979.35,5982.55
7283,NIFTY,2013-01-08 15:00:00,15:00,5984.35,5985.2,5984.15,5984.75
7284,NIFTY,2013-01-09 10:00:00,10:00,6010.05,6010.05,6008.5,6009.1
7285,NIFTY,2013-01-09 11:00:00,11:00,6016.2,6016.4,6015.6,6016.0
7286,NIFTY,2013-01-09 12:00:00,12:00,6008.25,6008.25,6007.65,6008.0
7287,NIFTY,2013-01-09 13:00:00,13:00,5999.35,5999.35,5998.6,5999.15
7288,NIFTY,2013-01-09 14:00:00,14:00,6001.7,6002.0,6001.1,6001.75
7289,NIFTY,2013-01-09 15:00:00,15:00,5984.55,5985.1,5982.6,5982.75
7290,NIFTY,2013-01-10 10:00:00,10:00,5986.7,5987.2,5986.1,5986.85
7291,NIFTY,2013-01-10 11:00:00,11:00,5983.05,5983.9,5982.9,5983.4
7292,NIFTY,2013-01-10 12:00:00,12:00,5968.5,5969.2,5967.85,5968.2
7293,NIFTY,2013-01-10 13:00:00,13:00,5972.25,5972.6,5971.6,5971.95
7294,NIFTY,2013-01-10 14:00:00,14:00,5956.3,5956.5,5954.55,5955.0
7295,NIFTY,2013-01-10 15:00:00,15:00,5967.75,5968.25,5967.05,5967.6
7296,NIFTY,2013-01-11 10:00:00,10:00,5982.8,5982.8,5980.6,5980.95
7297,NIFTY,2013-01-11 11:00:00,11:00,5979.8,5981.95,5979.7,5981.85
7298,NIFTY,2013-01-11 12:00:00,12:00,5982.5,5983.4,5981.5,5983.3
7299,NIFTY,2013-01-11 13:00:00,13:00,5969.25,5970.8,5969.25,5970.8
7300,NIFTY,2013-01-11 14:00:00,14:00,5969.75,5972.05,5969.7,5970.8
7301,NIFTY,2013-01-11 15:00:00,15:00,5945.65,5947.75,5945.65,5946.85
7302,NIFTY,2013-01-14 10:00:00,10:00,5970.1,5970.1,5968.0,5968.8
7303,NIFTY,2013-01-14 11:00:00,11:00,5995.45,5996.15,5995.2,5995.45
7304,NIFTY,2013-01-14 12:00:00,12:00,5993.5,5993.8,5992.8,5992.8
7305,NIFTY,2013-01-14 13:00:00,13:00,6006.85,6007.35,6004.6,6004.9
7306,NIFTY,2013-01-14 14:00:00,14:00,5997.25,5999.25,5997.0,5999.25
7307,NIFTY,2013-01-14 15:00:00,15:00,6007.35,6007.4,6006.6,6007.0
7308,NIFTY,2013-01-15 10:00:00,10:00,6034.25,6034.25,6031.9,6032.5
7309,NIFTY,2013-01-15 11:00:00,11:00,6034.3,6035.1,6033.9,6034.3
7310,NIFTY,2013-01-15 12:00:00,12:00,6035.15,6036.1,6034.65,6035.65
7311,NIFTY,2013-01-15 13:00:00,13:00,6029.25,6031.05,6029.15,6031.05
7312,NIFTY,2013-01-15 14:00:00,14:00,6041.5,6044.35,6041.5,6044.2
7313,NIFTY,2013-01-15 15:00:00,15:00,6054.75,6056.05,6053.25,6054.3
7314,NIFTY,2013-01-16 10:00:00,10:00,6048.65,6048.65,6045.8,6045.95
7315,NIFTY,2013-01-16 11:00:00,11:00,6041.6,6043.25,6041.4,6043.2
7316,NIFTY,2013-01-16 12:00:00,12:00,6037.7,6038.9,6037.6,6038.65
7317,NIFTY,2013-01-16 13:00:00,13:00,6026.85,6027.7,6026.25,6026.35
7318,NIFTY,2013-01-16 14:00:00,14:00,6030.6,6030.85,6028.05,6028.75
7319,NIFTY,2013-01-16 15:00:00,15:00,6013.9,6018.6,6013.9,6018.6
7320,NIFTY,2013-01-17 10:00:00,10:00,6016.55,6018.05,6015.9,6016.25
7321,NIFTY,2013-01-17 11:00:00,11:00,6010.7,6011.65,6010.6,6011.65
7322,NIFTY,2013-01-17 12:00:00,12:00,6027.2,6027.45,6023.9,6024.3
7323,NIFTY,2013-01-17 13:00:00,13:00,6023.35,6024.85,6023.0,6024.75
7324,NIFTY,2013-01-17 14:00:00,14:00,6039.0,6039.1,6036.55,6036.85
7325,NIFTY,2013-01-17 15:00:00,15:00,6031.95,6035.25,6031.95,6034.75
7326,NIFTY,2013-01-18 10:00:00,10:00,6077.1,6077.85,6073.5,6073.55
7327,NIFTY,2013-01-18 11:00:00,11:00,6066.5,6067.15,6066.25,6066.8
7328,NIFTY,2013-01-18 12:00:00,12:00,6074.5,6075.5,6073.85,6073.95
7329,NIFTY,2013-01-18 13:00:00,13:00,6065.1,6065.35,6063.85,6064.8
7330,NIFTY,2013-01-18 14:00:00,14:00,6061.55,6064.35,6061.3,6064.0
7331,NIFTY,2013-01-18 15:00:00,15:00,6059.8,6060.8,6059.65,6060.75
7332,NIFTY,2013-01-21 10:00:00,10:00,6078.05,6080.6,6078.05,6080.4
7333,NIFTY,2013-01-21 11:00:00,11:00,6074.85,6075.95,6074.15,6074.15
7334,NIFTY,2013-01-21 12:00:00,12:00,6074.15,6075.25,6074.1,6075.05
7335,NIFTY,2013-01-21 13:00:00,13:00,6071.0,6071.7,6070.7,6070.75
7336,NIFTY,2013-01-21 14:00:00,14:00,6087.75,6088.05,6083.6,6083.6
7337,NIFTY,2013-01-21 15:00:00,15:00,6079.55,6081.15,6079.3,6081.0
7338,NIFTY,2013-01-22 10:00:00,10:00,6092.2,6092.2,6091.3,6091.45
7339,NIFTY,2013-01-22 11:00:00,11:00,6098.95,6099.1,6098.35,6098.85
7340,NIFTY,2013-01-22 12:00:00,12:00,6088.75,6090.7,6088.3,6090.7
7341,NIFTY,2013-01-22 13:00:00,13:00,6081.75,6081.85,6079.8,6080.3
7342,NIFTY,2013-01-22 14:00:00,14:00,6074.2,6075.15,6073.85,6074.5
7343,NIFTY,2013-01-22 15:00:00,15:00,6055.3,6055.3,6053.25,6054.4
7344,NIFTY,2013-01-23 10:00:00,10:00,6063.2,6063.4,6062.0,6062.85
7345,NIFTY,2013-01-23 11:00:00,11:00,6060.05,6060.15,6058.8,6059.15
7346,NIFTY,2013-01-23 12:00:00,12:00,6059.75,6059.75,6057.15,6057.15
7347,NIFTY,2013-01-23 13:00:00,13:00,6054.85,6056.2,6054.0,6055.5
7348,NIFTY,2013-01-23 14:00:00,14:00,6037.6,6037.85,6035.95,6036.1
7349,NIFTY,2013-01-23 15:00:00,15:00,6033.8,6036.4,6033.8,6036.4
7350,NIFTY,2013-01-24 10:00:00,10:00,6042.75,6043.05,6040.3,6041.1
7351,NIFTY,2013-01-24 11:00:00,11:00,6015.6,6015.6,6012.7,6012.7
7352,NIFTY,2013-01-24 12:00:00,12:00,6016.4,6016.55,6015.9,6016.25
7353,NIFTY,2013-01-24 13:00:00,13:00,6031.1,6031.4,6030.1,6030.3
7354,NIFTY,2013-01-24 14:00:00,14:00,6032.85,6038.95,6032.85,6038.95
7355,NIFTY,2013-01-24 15:00:00,15:00,6015.9,6015.95,6014.2,6014.9
7356,NIFTY,2013-01-25 10:00:00,10:00,6032.55,6035.3,6031.85,6035.3
7357,NIFTY,2013-01-25 11:00:00,11:00,6024.25,6025.85,6023.95,6025.7
7358,NIFTY,2013-01-25 12:00:00,12:00,6028.45,6029.9,6028.3,6029.8
7359,NIFTY,2013-01-25 13:00:00,13:00,6037.7,6037.7,6036.3,6036.35
7360,NIFTY,2013-01-25 14:00:00,14:00,6065.6,6065.95,6063.0,6063.0
7361,NIFTY,2013-01-25 15:00:00,15:00,6071.7,6072.05,6070.2,6070.4
7362,NIFTY,2013-01-28 10:00:00,10:00,6078.5,6079.95,6078.15,6079.7
7363,NIFTY,2013-01-28 11:00:00,11:00,6080.75,6081.7,6080.7,6081.6
7364,NIFTY,2013-01-28 12:00:00,12:00,6070.6,6070.65,6069.85,6069.95
7365,NIFTY,2013-01-28 13:00:00,13:00,6071.45,6075.4,6071.35,6075.1
7366,NIFTY,2013-01-28 14:00:00,14:00,6072.05,6073.55,6071.85,6072.95
7367,NIFTY,2013-01-28 15:00:00,15:00,6072.4,6074.9,6072.25,6074.4
7368,NIFTY,2013-01-29 10:00:00,10:00,6068.45,6068.7,6066.85,6067.35
7369,NIFTY,2013-01-29 11:00:00,11:00,6074.35,6088.4,6074.2,6084.3
7370,NIFTY,2013-01-29 12:00:00,12:00,6105.85,6106.3,6104.35,6104.7
7371,NIFTY,2013-01-29 13:00:00,13:00,6094.15,6094.35,6092.35,6092.95
7372,NIFTY,2013-01-29 14:00:00,14:00,6069.15,6071.0,6068.5,6070.4
7373,NIFTY,2013-01-29 15:00:00,15:00,6051.25,6051.25,6046.35,6047.6
7374,NIFTY,2013-01-30 10:00:00,10:00,6064.9,6065.05,6062.8,6062.95
7375,NIFTY,2013-01-30 11:00:00,11:00,6061.8,6062.95,6061.8,6062.7
7376,NIFTY,2013-01-30 12:00:00,12:00,6051.25,6054.05,6051.25,6053.85
7377,NIFTY,2013-01-30 13:00:00,13:00,6057.55,6058.4,6057.2,6057.45
7378,NIFTY,2013-01-30 14:00:00,14:00,6059.3,6061.3,6059.1,6061.3
7379,NIFTY,2013-01-30 15:00:00,15:00,6057.9,6058.25,6056.65,6057.5
7380,NIFTY,2013-01-31 10:00:00,10:00,6046.1,6047.85,6046.1,6047.55
7381,NIFTY,2013-01-31 11:00:00,11:00,6048.8,6049.5,6048.8,6049.15
7382,NIFTY,2013-01-31 12:00:00,12:00,6049.9,6050.45,6049.75,6050.25
7383,NIFTY,2013-01-31 13:00:00,13:00,6044.9,6045.45,6044.3,6045.45
7384,NIFTY,2013-01-31 14:00:00,14:00,6039.15,6039.35,6038.3,6039.35
7385,NIFTY,2013-01-31 15:00:00,15:00,6026.5,6027.75,6026.2,6027.25
7386,NIFTY,2013-02-01 10:00:00,10:00,6044.45,6045.1,6044.25,6044.55
7387,NIFTY,2013-02-01 11:00:00,11:00,6038.65,6039.65,6037.45,6037.8
7388,NIFTY,2013-02-01 12:00:00,12:00,6031.65,6032.4,6031.35,6031.75
7389,NIFTY,2013-02-01 13:00:00,13:00,6006.25,6007.9,6005.7,6007.0
7390,NIFTY,2013-02-01 14:00:00,14:00,6015.7,6015.75,6014.75,6015.15
7391,NIFTY,2013-02-01 15:00:00,15:00,5999.1,6000.8,5999.1,6000.3
7392,NIFTY,2013-02-04 10:00:00,10:00,6027.45,6028.65,6026.1,6028.0
7393,NIFTY,2013-02-04 11:00:00,11:00,6024.2,6026.05,6024.1,6025.95
7394,NIFTY,2013-02-04 12:00:00,12:00,6018.3,6018.3,6017.2,6017.7
7395,NIFTY,2013-02-04 13:00:00,13:00,6018.65,6019.25,6018.5,6018.8
7396,NIFTY,2013-02-04 14:00:00,14:00,6010.05,6010.3,6009.3,6009.65
7397,NIFTY,2013-02-04 15:00:00,15:00,5991.05,5991.1,5986.85,5987.4
7398,NIFTY,2013-02-05 10:00:00,10:00,5960.1,5960.4,5957.3,5957.9
7399,NIFTY,2013-02-05 11:00:00,11:00,5967.55,5967.75,5966.2,5966.45
7400,NIFTY,2013-02-05 12:00:00,12:00,5954.8,5957.4,5954.8,5957.25
7401,NIFTY,2013-02-05 13:00:00,13:00,5958.7,5959.95,5958.55,5959.35
7402,NIFTY,2013-02-05 14:00:00,14:00,5967.75,5968.45,5966.25,5966.25
7403,NIFTY,2013-02-05 15:00:00,15:00,5953.4,5953.4,5952.2,5952.4
7404,NIFTY,2013-02-06 10:00:00,10:00,5976.7,5976.75,5974.15,5975.0
7405,NIFTY,2013-02-06 11:00:00,11:00,5980.25,5980.5,5979.05,5979.65
7406,NIFTY,2013-02-06 12:00:00,12:00,5977.2,5977.5,5976.45,5976.5
7407,NIFTY,2013-02-06 13:00:00,13:00,5970.9,5972.35,5970.9,5971.6
7408,NIFTY,2013-02-06 14:00:00,14:00,5970.6,5970.8,5968.85,5969.15
7409,NIFTY,2013-02-06 15:00:00,15:00,5967.45,5967.45,5966.45,5966.9
7410,NIFTY,2013-02-07 10:00:00,10:00,5954.7,5954.7,5953.65,5953.9
7411,NIFTY,2013-02-07 11:00:00,11:00,5969.05,5969.8,5968.85,5969.5
7412,NIFTY,2013-02-07 12:00:00,12:00,5955.15,5956.4,5955.15,5955.6
7413,NIFTY,2013-02-07 13:00:00,13:00,5934.65,5935.65,5934.55,5934.75
7414,NIFTY,2013-02-07 14:00:00,14:00,5944.75,5945.05,5943.7,5944.05
7415,NIFTY,2013-02-07 15:00:00,15:00,5934.95,5940.15,5934.95,5939.1
7416,NIFTY,2013-02-08 10:00:00,10:00,5939.2,5939.3,5937.3,5937.55
7417,NIFTY,2013-02-08 11:00:00,11:00,5947.05,5947.25,5946.1,5946.25
7418,NIFTY,2013-02-08 12:00:00,12:00,5943.7,5944.1,5942.95,5943.0
7419,NIFTY,2013-02-08 13:00:00,13:00,5930.55,5931.95,5930.3,5931.1
7420,NIFTY,2013-02-08 14:00:00,14:00,5928.15,5928.4,5926.05,5926.65
7421,NIFTY,2013-02-08 15:00:00,15:00,5919.85,5920.6,5919.15,5919.5
7422,NIFTY,2013-02-11 10:00:00,10:00,5900.05,5902.15,5899.95,5901.95
7423,NIFTY,2013-02-11 11:00:00,11:00,5891.35,5893.25,5890.45,5892.8
7424,NIFTY,2013-02-11 12:00:00,12:00,5900.5,5901.1,5900.15,5900.95
7425,NIFTY,2013-02-11 13:00:00,13:00,5902.0,5902.4,5901.45,5902.25
7426,NIFTY,2013-02-11 14:00:00,14:00,5908.3,5909.4,5907.5,5907.9
7427,NIFTY,2013-02-11 15:00:00,15:00,5903.75,5904.6,5903.4,5904.6
7428,NIFTY,2013-02-12 10:00:00,10:00,5898.65,5899.35,5895.2,5897.4
7429,NIFTY,2013-02-12 11:00:00,11:00,5903.9,5904.2,5902.25,5902.8
7430,NIFTY,2013-02-12 12:00:00,12:00,5899.05,5899.75,5898.75,5898.85
7431,NIFTY,2013-02-12 13:00:00,13:00,5910.4,5910.4,5908.75,5909.4
7432,NIFTY,2013-02-12 14:00:00,14:00,5907.5,5907.5,5904.0,5904.5
7433,NIFTY,2013-02-12 15:00:00,15:00,5919.75,5919.75,5917.55,5917.6
7434,NIFTY,2013-02-13 10:00:00,10:00,5954.85,5956.35,5954.3,5955.65
7435,NIFTY,2013-02-13 11:00:00,11:00,5965.75,5966.5,5965.5,5966.5
7436,NIFTY,2013-02-13 12:00:00,12:00,5966.75,5966.95,5964.95,5965.8
7437,NIFTY,2013-02-13 13:00:00,13:00,5958.75,5959.65,5957.65,5959.25
7438,NIFTY,2013-02-13 14:00:00,14:00,5954.85,5955.4,5953.95,5954.3
7439,NIFTY,2013-02-13 15:00:00,15:00,5937.7,5938.6,5935.65,5936.15
7440,NIFTY,2013-02-14 10:00:00,10:00,5928.95,5929.7,5927.65,5929.3
7441,NIFTY,2013-02-14 11:00:00,11:00,5917.35,5918.8,5917.1,5918.8
7442,NIFTY,2013-02-14 12:00:00,12:00,5933.75,5933.75,5931.35,5932.4
7443,NIFTY,2013-02-14 13:00:00,13:00,5914.05,5915.15,5913.75,5914.35
7444,NIFTY,2013-02-14 14:00:00,14:00,5919.35,5920.05,5918.55,5919.55
7445,NIFTY,2013-02-14 15:00:00,15:00,5895.9,5897.6,5895.9,5897.1
7446,NIFTY,2013-02-15 10:00:00,10:00,5874.4,5875.75,5874.3,5875.3
7447,NIFTY,2013-02-15 11:00:00,11:00,5873.15,5873.35,5871.2,5871.45
7448,NIFTY,2013-02-15 12:00:00,12:00,5868.95,5870.4,5868.65,5870.0
7449,NIFTY,2013-02-15 13:00:00,13:00,5863.0,5863.95,5863.0,5863.75
7450,NIFTY,2013-02-15 14:00:00,14:00,5858.35,5859.2,5853.9,5854.2
7451,NIFTY,2013-02-15 15:00:00,15:00,5888.2,5891.25,5887.7,5891.1
7452,NIFTY,2013-02-18 10:00:00,10:00,5891.35,5891.55,5888.8,5889.35
7453,NIFTY,2013-02-18 11:00:00,11:00,5899.6,5899.75,5898.5,5899.55
7454,NIFTY,2013-02-18 12:00:00,12:00,5898.75,5901.3,5898.65,5900.95
7455,NIFTY,2013-02-18 13:00:00,13:00,5903.9,5904.9,5903.9,5904.8
7456,NIFTY,2013-02-18 14:00:00,14:00,5906.6,5907.25,5906.15,5906.95
7457,NIFTY,2013-02-18 15:00:00,15:00,5901.55,5901.75,5900.65,5900.75
7458,NIFTY,2013-02-19 10:00:00,10:00,5893.4,5894.0,5892.85,5893.25
7459,NIFTY,2013-02-19 11:00:00,11:00,5895.25,5895.5,5894.0,5895.45
7460,NIFTY,2013-02-19 12:00:00,12:00,5894.85,5894.85,5893.9,5894.45
7461,NIFTY,2013-02-19 13:00:00,13:00,5890.25,5890.4,5886.65,5886.85
7462,NIFTY,2013-02-19 14:00:00,14:00,5897.35,5900.05,5897.35,5899.8
7463,NIFTY,2013-02-19 15:00:00,15:00,5923.5,5924.8,5922.95,5924.6
7464,NIFTY,2013-02-20 10:00:00,10:00,5951.8,5951.8,5950.3,5950.9
7465,NIFTY,2013-02-20 11:00:00,11:00,5953.0,5953.65,5952.9,5953.1
7466,NIFTY,2013-02-20 12:00:00,12:00,5953.25,5953.7,5953.0,5953.4
7467,NIFTY,2013-02-20 13:00:00,13:00,5940.85,5941.25,5939.45,5939.9
7468,NIFTY,2013-02-20 14:00:00,14:00,5942.65,5943.1,5941.5,5942.6
7469,NIFTY,2013-02-20 15:00:00,15:00,5939.5,5941.3,5939.4,5941.3
7470,NIFTY,2013-02-21 10:00:00,10:00,5902.9,5903.6,5892.9,5893.35
7471,NIFTY,2013-02-21 11:00:00,11:00,5897.15,5897.2,5895.5,5895.55
7472,NIFTY,2013-02-21 12:00:00,12:00,5892.6,5893.45,5891.7,5893.05
7473,NIFTY,2013-02-21 13:00:00,13:00,5885.1,5885.75,5884.6,5885.05
7474,NIFTY,2013-02-21 14:00:00,14:00,5870.0,5870.75,5869.75,5869.8
7475,NIFTY,2013-02-21 15:00:00,15:00,5849.15,5851.75,5848.85,5849.6
7476,NIFTY,2013-02-22 10:00:00,10:00,5851.25,5853.0,5851.2,5851.8
7477,NIFTY,2013-02-22 11:00:00,11:00,5847.35,5847.8,5846.15,5846.35
7478,NIFTY,2013-02-22 12:00:00,12:00,5845.5,5846.1,5844.4,5844.85
7479,NIFTY,2013-02-22 13:00:00,13:00,5859.05,5859.3,5858.0,5858.15
7480,NIFTY,2013-02-22 14:00:00,14:00,5854.4,5855.3,5854.1,5855.15
7481,NIFTY,2013-02-22 15:00:00,15:00,5856.95,5859.15,5856.5,5858.9
7482,NIFTY,2013-02-25 10:00:00,10:00,5850.75,5850.8,5848.55,5849.75
7483,NIFTY,2013-02-25 11:00:00,11:00,5864.05,5865.0,5863.05,5864.7
7484,NIFTY,2013-02-25 12:00:00,12:00,5863.5,5864.15,5862.75,5863.3
7485,NIFTY,2013-02-25 13:00:00,13:00,5837.3,5839.5,5837.15,5839.5
7486,NIFTY,2013-02-25 14:00:00,14:00,5873.6,5875.85,5873.6,5874.75
7487,NIFTY,2013-02-25 15:00:00,15:00,5858.05,5858.2,5856.55,5856.95
7488,NIFTY,2013-02-26 10:00:00,10:00,5823.25,5823.7,5820.85,5820.85
7489,NIFTY,2013-02-26 11:00:00,11:00,5814.9,5816.5,5814.7,5816.35
7490,NIFTY,2013-02-26 12:00:00,12:00,5816.7,5817.5,5816.0,5817.1
7491,NIFTY,2013-02-26 13:00:00,13:00,5799.9,5800.9,5799.6,5800.85
7492,NIFTY,2013-02-26 14:00:00,14:00,5790.4,5791.35,5790.15,5790.55
7493,NIFTY,2013-02-26 15:00:00,15:00,5774.2,5774.55,5771.65,5772.8
7494,NIFTY,2013-02-27 10:00:00,10:00,5776.9,5777.05,5776.25,5777.0
7495,NIFTY,2013-02-27 11:00:00,11:00,5770.7,5770.85,5768.0,5769.0
7496,NIFTY,2013-02-27 12:00:00,12:00,5781.6,5782.55,5780.25,5782.55
7497,NIFTY,2013-02-27 13:00:00,13:00,5794.15,5794.15,5792.35,5793.5
7498,NIFTY,2013-02-27 14:00:00,14:00,5810.05,5812.3,5809.95,5811.95
7499,NIFTY,2013-02-27 15:00:00,15:00,5812.5,5812.55,5810.8,5811.0
7500,NIFTY,2013-02-28 10:00:00,10:00,5823.6,5823.8,5822.3,5823.65
7501,NIFTY,2013-02-28 11:00:00,11:00,5834.35,5835.5,5834.1,5835.15
7502,NIFTY,2013-02-28 12:00:00,12:00,5815.1,5815.7,5806.2,5808.65
7503,NIFTY,2013-02-28 13:00:00,13:00,5808.9,5809.35,5804.7,5805.8
7504,NIFTY,2013-02-28 14:00:00,14:00,5747.35,5747.35,5743.7,5744.2
7505,NIFTY,2013-02-28 15:00:00,15:00,5741.8,5746.95,5741.8,5744.05
7506,NIFTY,2013-03-01 10:00:00,10:00,5705.75,5707.0,5704.9,5707.0
7507,NIFTY,2013-03-01 11:00:00,11:00,5714.7,5716.05,5714.5,5715.0
7508,NIFTY,2013-03-01 12:00:00,12:00,5705.95,5707.8,5704.55,5707.65
7509,NIFTY,2013-03-01 13:00:00,13:00,5704.95,5706.15,5701.9,5701.9
7510,NIFTY,2013-03-01 14:00:00,14:00,5724.3,5726.65,5721.0,5721.3
7511,NIFTY,2013-03-01 15:00:00,15:00,5726.7,5727.9,5725.55,5725.6
7512,NIFTY,2013-03-04 10:00:00,10:00,5669.3,5672.1,5669.2,5671.8
7513,NIFTY,2013-03-04 11:00:00,11:00,5684.65,5685.25,5683.15,5684.75
7514,NIFTY,2013-03-04 12:00:00,12:00,5680.2,5680.55,5678.25,5680.25
7515,NIFTY,2013-03-04 13:00:00,13:00,5684.15,5684.3,5683.65,5683.95
7516,NIFTY,2013-03-04 14:00:00,14:00,5680.95,5681.4,5680.45,5681.4
7517,NIFTY,2013-03-04 15:00:00,15:00,5707.9,5707.9,5700.25,5702.5
7518,NIFTY,2013-03-05 10:00:00,10:00,5733.75,5735.95,5733.1,5735.95
7519,NIFTY,2013-03-05 11:00:00,11:00,5725.95,5726.15,5724.95,5726.0
7520,NIFTY,2013-03-05 12:00:00,12:00,5761.0,5761.6,5759.6,5759.6
7521,NIFTY,2013-03-05 13:00:00,13:00,5754.8,5756.6,5754.65,5755.05
7522,NIFTY,2013-03-05 14:00:00,14:00,5773.75,5776.2,5773.5,5774.0
7523,NIFTY,2013-03-05 15:00:00,15:00,5779.45,5780.0,5778.8,5778.95
7524,NIFTY,2013-03-06 10:00:00,10:00,5802.1,5802.45,5797.6,5798.3
7525,NIFTY,2013-03-06 11:00:00,11:00,5812.05,5812.25,5810.2,5811.35
7526,NIFTY,2013-03-06 12:00:00,12:00,5824.5,5825.2,5822.1,5822.35
7527,NIFTY,2013-03-06 13:00:00,13:00,5818.5,5819.2,5818.3,5818.6
7528,NIFTY,2013-03-06 14:00:00,14:00,5824.3,5824.3,5822.8,5823.75
7529,NIFTY,2013-03-06 15:00:00,15:00,5815.9,5816.55,5814.8,5814.8
7530,NIFTY,2013-03-07 10:00:00,10:00,5808.25,5808.45,5806.65,5806.95
7531,NIFTY,2013-03-07 11:00:00,11:00,5812.3,5812.45,5811.3,5811.9
7532,NIFTY,2013-03-07 12:00:00,12:00,5808.45,5810.5,5806.4,5809.7
7533,NIFTY,2013-03-07 13:00:00,13:00,5807.8,5808.4,5806.45,5806.8
7534,NIFTY,2013-03-07 14:00:00,14:00,5820.9,5822.2,5818.95,5822.05
7535,NIFTY,2013-03-07 15:00:00,15:00,5846.0,5846.2,5844.35,5844.45
7536,NIFTY,2013-03-08 10:00:00,10:00,5909.2,5910.35,5909.2,5910.35
7537,NIFTY,2013-03-08 11:00:00,11:00,5906.35,5906.4,5904.45,5904.55
7538,NIFTY,2013-03-08 12:00:00,12:00,5906.5,5906.6,5905.8,5906.15
7539,NIFTY,2013-03-08 13:00:00,13:00,5899.6,5900.5,5899.6,5900.1
7540,NIFTY,2013-03-08 14:00:00,14:00,5926.35,5927.3,5923.9,5927.25
7541,NIFTY,2013-03-08 15:00:00,15:00,5947.5,5952.55,5947.5,5952.05
7542,NIFTY,2013-03-11 10:00:00,10:00,5957.0,5957.75,5956.35,5957.0
7543,NIFTY,2013-03-11 11:00:00,11:00,5947.6,5948.2,5945.75,5945.8
7544,NIFTY,2013-03-11 12:00:00,12:00,5953.65,5956.25,5953.5,5956.15
7545,NIFTY,2013-03-11 13:00:00,13:00,5946.9,5948.7,5946.9,5948.5
7546,NIFTY,2013-03-11 14:00:00,14:00,5944.0,5944.15,5942.6,5943.2
7547,NIFTY,2013-03-11 15:00:00,15:00,5947.0,5948.2,5946.65,5948.2
