Date,Instrument,Open,High,Low,Close
2012-05-14 13:30:00,NIFTY,4896.35,4896.55,4895.55,4896.25
2012-05-14 14:00:00,NIFTY,4877.2,4880.05,4875.3,4879.5
2012-05-14 14:30:00,NIFTY,4894.0,4894.0,4891.0,4892.9
2012-05-14 15:00:00,NIFTY,4892.25,4892.25,4886.2,4889.95
2012-05-14 15:30:00,NIFTY,4903.85,4904.0,4899.95,4901.1
2012-05-15 09:30:00,NIFTY,4898.3,4900.95,4897.75,4899.55
2012-05-15 10:00:00,NIFTY,4903.55,4905.65,4903.2,4905.65
2012-05-15 10:30:00,NIFTY,4907.8,4908.0,4905.9,4906.1
2012-05-15 11:00:00,NIFTY,4920.35,4920.8,4919.8,4920.2
2012-05-15 11:30:00,NIFTY,4918.1,4918.3,4917.2,4918.1
2012-05-15 12:00:00,NIFTY,4940.1,4942.8,4939.95,4941.35
2012-05-15 12:30:00,NIFTY,4942.95,4943.75,4942.6,4943.35
2012-05-15 13:00:00,NIFTY,4935.9,4937.05,4934.15,4937.05
2012-05-15 13:30:00,NIFTY,4948.2,4948.2,4946.25,4946.95
2012-05-15 14:00:00,NIFTY,4936.05,4936.85,4935.65,4936.8
2012-05-15 14:30:00,NIFTY,4933.55,4934.15,4930.8,4930.8
2012-05-15 15:00:00,NIFTY,4950.3,4950.65,4947.4,4947.4
2012-05-15 15:30:00,NIFTY,4937.15,4939.55,4936.3,4938.5
2012-05-16 09:30:00,NIFTY,4872.65,4876.55,4872.15,4876.55
2012-05-16 10:00:00,NIFTY,4860.6,4863.15,4860.5,4863.05
2012-05-16 10:30:00,NIFTY,4860.0,4860.25,4856.25,4859.1
2012-05-16 11:00:00,NIFTY,4857.6,4858.8,4857.45,4858.1
2012-05-16 11:30:00,NIFTY,4856.6,4856.85,4851.6,4851.6
2012-05-16 12:00:00,NIFTY,4853.2,4854.35,4850.45,4850.45
2012-05-16 12:30:00,NIFTY,4849.6,4851.0,4849.0,4850.65
2012-05-16 13:00:00,NIFTY,4845.25,4846.6,4845.25,4845.5
2012-05-16 13:30:00,NIFTY,4848.35,4849.2,4848.35,4848.9
2012-05-16 14:00:00,NIFTY,4864.0,4864.25,4863.2,4863.8
2012-05-16 14:30:00,NIFTY,4866.3,4867.25,4866.05,4866.45
2012-05-16 15:00:00,NIFTY,4875.35,4878.15,4874.4,4877.3
2012-05-16 15:30:00,NIFTY,4860.45,4861.6,4857.75,4858.7
2012-05-17 09:30:00,NIFTY,4899.95,4899.95,4896.0,4896.15
2012-05-17 10:00:00,NIFTY,4907.5,4907.5,4902.45,4902.55
2012-05-17 10:30:00,NIFTY,4910.4,4910.75,4908.75,4908.8
2012-05-17 11:00:00,NIFTY,4913.2,4913.8,4912.45,4913.8
2012-05-17 11:30:00,NIFTY,4907.45,4908.95,4907.45,4908.65
2012-05-17 12:00:00,NIFTY,4906.4,4907.2,4904.1,4904.1
2012-05-17 12:30:00,NIFTY,4893.9,4895.15,4893.45,4895.15
2012-05-17 13:00:00,NIFTY,4876.25,4880.6,4876.25,4880.3
2012-05-17 13:30:00,NIFTY,4879.85,4880.2,4878.05,4878.05
2012-05-17 14:00:00,NIFTY,4853.95,4859.55,4853.95,4859.25
2012-05-17 14:30:00,NIFTY,4880.3,4882.5,4879.85,4882.25
2012-05-17 15:00:00,NIFTY,4861.25,4861.35,4859.4,4860.35
2012-05-17 15:30:00,NIFTY,4871.15,4872.95,4869.35,4872.05
2012-05-18 09:30:00,NIFTY,4810.2,4811.55,4809.95,4810.35
2012-05-18 10:00:00,NIFTY,4810.7,4815.3,4810.35,4815.15
2012-05-18 10:30:00,NIFTY,4804.3,4805.5,4804.2,4805.35
2012-05-18 11:00:00,NIFTY,4791.95,4793.4,4791.95,4792.95
2012-05-18 11:30:00,NIFTY,4803.5,4804.2,4803.0,4803.9
2012-05-18 12:00:00,NIFTY,4819.35,4819.35,4814.2,4814.25
2012-05-18 12:30:00,NIFTY,4816.95,4818.7,4814.05,4817.95
2012-05-18 13:00:00,NIFTY,4839.8,4840.35,4837.95,4838.05
2012-05-18 13:30:00,NIFTY,4845.95,4845.95,4844.4,4845.55
2012-05-18 14:00:00,NIFTY,4883.15,4887.4,4883.1,4887.15
2012-05-18 14:30:00,NIFTY,4883.2,4883.2,4878.15,4878.4
2012-05-18 15:00:00,NIFTY,4865.8,4866.7,4863.65,4865.95
2012-05-18 15:30:00,NIFTY,4906.25,4907.75,4905.6,4905.6
2012-05-21 09:30:00,NIFTY,4919.3,4921.25,4918.7,4919.8
2012-05-21 10:00:00,NIFTY,4924.05,4924.05,4921.0,4921.05
2012-05-21 10:30:00,NIFTY,4917.9,4917.9,4916.9,4917.1
2012-05-21 11:00:00,NIFTY,4905.1,4906.5,4904.35,4906.0
2012-05-21 11:30:00,NIFTY,4914.2,4916.9,4913.5,4916.9
2012-05-21 12:00:00,NIFTY,4916.35,4917.15,4915.8,4915.8
2012-05-21 12:30:00,NIFTY,4914.8,4915.3,4914.3,4914.7
2012-05-21 13:00:00,NIFTY,4929.9,4929.9,4928.7,4928.7
2012-05-21 13:30:00,NIFTY,4929.5,4932.55,4929.5,4932.05
2012-05-21 14:00:00,NIFTY,4934.1,4934.35,4931.9,4931.9
2012-05-21 14:30:00,NIFTY,4926.9,4927.0,4925.25,4925.25
2012-05-21 15:00:00,NIFTY,4922.9,4925.75,4922.55,4924.95
2012-05-21 15:30:00,NIFTY,4897.55,4897.7,4895.75,4897.15
2012-05-22 09:30:00,NIFTY,4950.75,4951.5,4950.4,4950.9
2012-05-22 10:00:00,NIFTY,4929.6,4932.9,4929.55,4932.55
2012-05-22 10:30:00,NIFTY,4933.4,4933.55,4932.7,4932.8
2012-05-22 11:00:00,NIFTY,4929.55,4932.3,4929.3,4932.2
2012-05-22 11:30:00,NIFTY,4935.85,4936.05,4935.1,4935.3
2012-05-22 12:00:00,NIFTY,4937.45,4938.4,4937.3,4938.35
2012-05-22 12:30:00,NIFTY,4933.0,4933.0,4932.5,4932.95
2012-05-22 13:00:00,NIFTY,4915.75,4917.4,4915.55,4916.1
2012-05-22 13:30:00,NIFTY,4891.85,4891.85,4886.4,4888.45
2012-05-22 14:00:00,NIFTY,4900.9,4901.35,4899.9,4900.1
2012-05-22 14:30:00,NIFTY,4890.55,4890.65,4889.85,4890.0
2012-05-22 15:00:00,NIFTY,4861.95,4863.9,4861.95,4863.55
2012-05-22 15:30:00,NIFTY,4872.1,4872.75,4865.0,4866.05
2012-05-23 09:30:00,NIFTY,4837.4,4838.25,4836.0,4838.25
2012-05-23 10:00:00,NIFTY,4840.75,4842.1,4840.45,4841.2
2012-05-23 10:30:00,NIFTY,4827.2,4831.45,4827.2,4831.15
2012-05-23 11:00:00,NIFTY,4821.6,4823.35,4821.6,4822.3
2012-05-23 11:30:00,NIFTY,4818.55,4819.5,4818.15,4818.8
2012-05-23 12:00:00,NIFTY,4810.8,4812.1,4810.25,4812.1
2012-05-23 12:30:00,NIFTY,4838.55,4842.7,4838.25,4842.7
2012-05-23 13:00:00,NIFTY,4840.85,4842.35,4840.85,4841.55
2012-05-23 13:30:00,NIFTY,4841.2,4841.2,4837.35,4837.9
2012-05-23 14:00:00,NIFTY,4816.6,4819.5,4816.4,4819.45
2012-05-23 14:30:00,NIFTY,4825.35,4826.65,4825.35,4825.9
2012-05-23 15:00:00,NIFTY,4829.55,4829.7,4827.3,4828.15
2012-05-23 15:30:00,NIFTY,4834.0,4835.05,4831.35,4831.8
2012-05-24 09:30:00,NIFTY,4839.25,4841.75,4839.25,4841.55
2012-05-24 10:00:00,NIFTY,4844.65,4847.2,4844.5,4846.9
2012-05-24 10:30:00,NIFTY,4834.85,4835.1,4833.9,4835.0
2012-05-24 11:00:00,NIFTY,4840.75,4845.1,4840.0,4844.2
2012-05-24 11:30:00,NIFTY,4864.25,4865.15,4861.8,4862.4
2012-05-24 12:00:00,NIFTY,4884.55,4885.55,4883.75,4884.2
2012-05-24 12:30:00,NIFTY,4899.95,4900.2,4898.9,4898.9
2012-05-24 13:00:00,NIFTY,4888.95,4888.95,4878.55,4879.55
2012-05-24 13:30:00,NIFTY,4867.5,4868.2,4866.7,4867.4
2012-05-24 14:00:00,NIFTY,4885.45,4886.7,4884.75,4885.65
2012-05-24 14:30:00,NIFTY,4897.25,4897.45,4895.65,4897.4
2012-05-24 15:00:00,NIFTY,4906.75,4908.05,4906.75,4907.75
2012-05-24 15:30:00,NIFTY,4927.9,4930.75,4926.65,4929.1
2012-05-25 09:30:00,NIFTY,4906.65,4906.7,4903.4,4903.45
2012-05-25 10:00:00,NIFTY,4913.3,4913.3,4911.2,4911.95
2012-05-25 10:30:00,NIFTY,4894.5,4896.65,4894.5,4896.65
2012-05-25 11:00:00,NIFTY,4896.15,4896.45,4894.25,4894.5
2012-05-25 11:30:00,NIFTY,4905.35,4906.0,4904.5,4904.5
2012-05-25 12:00:00,NIFTY,4908.75,4908.85,4904.75,4905.6
2012-05-25 12:30:00,NIFTY,4921.55,4921.75,4920.8,4921.6
2012-05-25 13:00:00,NIFTY,4927.2,4927.65,4925.5,4925.5
2012-05-25 13:30:00,NIFTY,4916.3,4917.85,4916.3,4917.85
2012-05-25 14:00:00,NIFTY,4924.85,4924.85,4922.25,4922.25
2012-05-25 14:30:00,NIFTY,4925.65,4928.35,4925.05,4927.75
2012-05-25 15:00:00,NIFTY,4929.0,4929.4,4928.35,4928.4
2012-05-25 15:30:00,NIFTY,4924.65,4926.75,4924.3,4925.35
2012-05-28 09:30:00,NIFTY,4946.4,4948.4,4946.35,4948.4
2012-05-28 10:00:00,NIFTY,4953.55,4953.75,4951.35,4951.35
2012-05-28 10:30:00,NIFTY,4948.1,4948.25,4946.65,4946.8
2012-05-28 11:00:00,NIFTY,4955.5,4956.25,4955.2,4956.0
2012-05-28 11:30:00,NIFTY,4963.5,4963.55,4962.6,4962.8
2012-05-28 12:00:00,NIFTY,4961.8,4962.0,4961.3,4961.3
2012-05-28 12:30:00,NIFTY,4966.0,4966.1,4964.05,4964.15
2012-05-28 13:00:00,NIFTY,4954.05,4954.5,4953.75,4954.2
2012-05-28 13:30:00,NIFTY,4955.3,4955.6,4954.95,4955.4
2012-05-28 14:00:00,NIFTY,4954.1,4955.25,4953.95,4955.15
2012-05-28 14:30:00,NIFTY,4964.1,4964.7,4963.6,4964.35
2012-05-28 15:00:00,NIFTY,4973.3,4973.7,4972.45,4972.45
2012-05-28 15:30:00,NIFTY,4992.45,4993.3,4990.95,4992.15
2012-05-29 09:30:00,NIFTY,4997.45,4999.55,4997.25,4999.25
2012-05-29 10:00:00,NIFTY,4986.1,4987.3,4985.95,4987.3
2012-05-29 10:30:00,NIFTY,4994.35,4995.15,4993.75,4995.0
2012-05-29 11:00:00,NIFTY,5003.85,5004.55,5003.5,5003.85
2012-05-29 11:30:00,NIFTY,5002.55,5003.05,5002.3,5003.05
2012-05-29 12:00:00,NIFTY,5002.3,5002.6,5001.45,5001.45
2012-05-29 12:30:00,NIFTY,5006.0,5006.45,5004.7,5005.7
2012-05-29 13:00:00,NIFTY,5012.35,5012.35,5009.7,5009.85
2012-05-29 13:30:00,NIFTY,5011.7,5013.6,5011.6,5013.3
2012-05-29 14:00:00,NIFTY,5017.35,5017.95,5016.85,5017.1
2012-05-29 14:30:00,NIFTY,4997.95,4997.95,4995.75,4995.9
2012-05-29 15:00:00,NIFTY,5009.55,5009.95,5009.25,5009.45
2012-05-29 15:30:00,NIFTY,4983.0,4985.55,4983.0,4983.95
2012-05-30 09:30:00,NIFTY,4957.8,4957.95,4956.85,4957.2
2012-05-30 10:00:00,NIFTY,4958.35,4959.05,4958.2,4958.6
2012-05-30 10:30:00,NIFTY,4961.45,4962.9,4960.6,4962.25
2012-05-30 11:00:00,NIFTY,4959.0,4960.85,4958.25,4959.8
2012-05-30 11:30:00,NIFTY,4967.1,4967.1,4966.0,4966.35
2012-05-30 12:00:00,NIFTY,4969.35,4969.45,4967.9,4969.35
2012-05-30 12:30:00,NIFTY,4962.8,4963.75,4962.5,4963.5
2012-05-30 13:00:00,NIFTY,4961.8,4962.15,4955.5,4956.2
2012-05-30 13:30:00,NIFTY,4958.1,4958.9,4956.7,4958.1
2012-05-30 14:00:00,NIFTY,4971.9,4971.9,4970.15,4970.15
2012-05-30 14:30:00,NIFTY,4978.7,4979.05,4974.95,4974.95
2012-05-30 15:00:00,NIFTY,4960.15,4961.55,4959.6,4961.25
2012-05-30 15:30:00,NIFTY,4946.7,4947.8,4945.65,4947.2
2012-05-31 09:30:00,NIFTY,4906.7,4907.5,4906.15,4907.5
2012-05-31 10:00:00,NIFTY,4902.0,4903.2,4901.85,4903.1
2012-05-31 10:30:00,NIFTY,4902.7,4902.8,4901.65,4902.0
2012-05-31 11:00:00,NIFTY,4894.7,4894.7,4893.05,4893.45
2012-05-31 11:30:00,NIFTY,4893.15,4893.3,4890.85,4890.85
2012-05-31 12:00:00,NIFTY,4892.65,4893.35,4892.35,4893.3
2012-05-31 12:30:00,NIFTY,4894.7,4895.3,4894.65,4895.3
2012-05-31 13:00:00,NIFTY,4907.75,4908.4,4907.65,4908.3
2012-05-31 13:30:00,NIFTY,4905.2,4906.65,4904.85,4906.3
2012-05-31 14:00:00,NIFTY,4913.2,4914.4,4913.1,4913.95
2012-05-31 14:30:00,NIFTY,4906.3,4908.4,4906.15,4907.9
2012-05-31 15:00:00,NIFTY,4922.4,4922.4,4918.55,4919.1
2012-05-31 15:30:00,NIFTY,4940.05,4948.6,4937.45,4938.3
2012-06-01 09:30:00,NIFTY,4919.7,4919.95,4918.4,4919.8
2012-06-01 10:00:00,NIFTY,4912.3,4912.3,4908.95,4908.95
2012-06-01 10:30:00,NIFTY,4908.05,4908.55,4907.0,4907.55
2012-06-01 11:00:00,NIFTY,4911.35,4911.45,4908.3,4908.7
2012-06-01 11:30:00,NIFTY,4904.65,4904.7,4903.35,4903.8
2012-06-01 12:00:00,NIFTY,4875.05,4875.2,4870.3,4872.15
2012-06-01 12:30:00,NIFTY,4883.0,4886.6,4882.95,4886.1
2012-06-01 13:00:00,NIFTY,4878.15,4878.85,4877.95,4878.15
2012-06-01 13:30:00,NIFTY,4874.7,4875.5,4873.75,4875.05
2012-06-01 14:00:00,NIFTY,4860.65,4861.3,4860.0,4860.0
2012-06-01 14:30:00,NIFTY,4855.1,4856.1,4854.2,4854.35
2012-06-01 15:00:00,NIFTY,4851.25,4853.3,4851.0,4853.3
2012-06-01 15:30:00,NIFTY,4834.55,4835.45,4833.3,4834.4
2012-06-04 09:30:00,NIFTY,4789.4,4790.15,4788.25,4789.05
2012-06-04 10:00:00,NIFTY,4777.2,4777.45,4776.4,4777.3
2012-06-04 10:30:00,NIFTY,4792.7,4794.6,4792.45,4794.6
2012-06-04 11:00:00,NIFTY,4802.7,4806.1,4802.7,4805.5
2012-06-04 11:30:00,NIFTY,4802.85,4803.55,4802.25,4803.3
2012-06-04 12:00:00,NIFTY,4804.8,4805.25,4803.05,4803.45
2012-06-04 12:30:00,NIFTY,4794.6,4796.3,4794.35,4794.35
2012-06-04 13:00:00,NIFTY,4803.3,4803.35,4801.65,4801.75
2012-06-04 13:30:00,NIFTY,4815.4,4815.65,4814.85,4815.2
2012-06-04 14:00:00,NIFTY,4819.8,4820.35,4816.65,4816.65
2012-06-04 14:30:00,NIFTY,4830.55,4834.15,4830.15,4834.15
2012-06-04 15:00:00,NIFTY,4844.55,4845.15,4839.8,4839.95
2012-06-04 15:30:00,NIFTY,4854.3,4856.1,4853.9,4855.2
2012-06-05 09:30:00,NIFTY,4875.55,4876.4,4874.65,4875.55
2012-06-05 10:00:00,NIFTY,4877.4,4878.25,4875.4,4876.75
2012-06-05 10:30:00,NIFTY,4885.9,4888.0,4885.85,4886.85
2012-06-05 11:00:00,NIFTY,4884.25,4884.85,4883.0,4883.35
2012-06-05 11:30:00,NIFTY,4885.1,4885.3,4883.85,4883.95
2012-06-05 12:00:00,NIFTY,4890.3,4890.4,4888.2,4888.2
2012-06-05 12:30:00,NIFTY,4893.3,4893.45,4892.7,4892.9
2012-06-05 13:00:00,NIFTY,4874.05,4874.9,4874.05,4874.35
2012-06-05 13:30:00,NIFTY,4875.85,4875.9,4874.45,4874.55
2012-06-05 14:00:00,NIFTY,4871.5,4875.3,4871.5,4874.8
2012-06-05 14:30:00,NIFTY,4856.4,4857.1,4854.5,4854.7
2012-06-05 15:00:00,NIFTY,4860.05,4862.15,4860.05,4862.15
2012-06-05 15:30:00,NIFTY,4860.15,4862.05,4860.0,4861.5
2012-06-06 09:30:00,NIFTY,4917.75,4917.75,4913.4,4913.5
2012-06-06 10:00:00,NIFTY,4931.8,4931.8,4930.7,4931.6
2012-06-06 10:30:00,NIFTY,4939.0,4939.8,4938.55,4939.25
2012-06-06 11:00:00,NIFTY,4945.2,4945.75,4944.6,4945.45
2012-06-06 11:30:00,NIFTY,4942.75,4943.1,4941.85,4942.25
2012-06-06 12:00:00,NIFTY,4950.75,4951.7,4950.5,4950.9
2012-06-06 12:30:00,NIFTY,4960.1,4960.15,4957.75,4958.65
2012-06-06 13:00:00,NIFTY,4953.3,4955.95,4953.15,4955.95
2012-06-06 13:30:00,NIFTY,4975.4,4978.7,4975.4,4977.65
2012-06-06 14:00:00,NIFTY,4988.45,4989.25,4988.15,4989.05
2012-06-06 14:30:00,NIFTY,4993.75,4997.2,4993.4,4996.8
2012-06-06 15:00:00,NIFTY,5009.7,5010.45,5007.85,5007.85
2012-06-06 15:30:00,NIFTY,4986.3,4988.7,4984.95,4988.3
2012-06-07 09:30:00,NIFTY,5034.25,5035.6,5034.15,5035.6
2012-06-07 10:00:00,NIFTY,5016.35,5017.75,5016.35,5017.25
2012-06-07 10:30:00,NIFTY,5025.95,5028.1,5025.95,5027.5
2012-06-07 11:00:00,NIFTY,5035.25,5035.8,5034.15,5034.35
2012-06-07 11:30:00,NIFTY,5023.95,5025.05,5023.35,5024.2
2012-06-07 12:00:00,NIFTY,5012.95,5014.15,5012.95,5013.4
2012-06-07 12:30:00,NIFTY,5025.0,5025.8,5023.95,5023.95
2012-06-07 13:00:00,NIFTY,5032.1,5033.1,5031.4,5032.55
2012-06-07 13:30:00,NIFTY,5046.95,5047.65,5046.95,5047.25
2012-06-07 14:00:00,NIFTY,5046.45,5049.2,5046.45,5048.85
2012-06-07 14:30:00,NIFTY,5046.25,5047.45,5045.5,5045.5
2012-06-07 15:00:00,NIFTY,5042.2,5043.45,5039.65,5042.95
2012-06-07 15:30:00,NIFTY,5055.65,5059.65,5055.1,5056.35
2012-06-08 09:30:00,NIFTY,5024.3,5025.7,5023.4,5025.7
2012-06-08 10:00:00,NIFTY,5020.9,5023.65,5020.6,5023.5
2012-06-08 10:30:00,NIFTY,5034.6,5034.8,5032.1,5032.15
2012-06-08 11:00:00,NIFTY,5034.65,5036.6,5034.15,5036.6
2012-06-08 11:30:00,NIFTY,5027.9,5028.3,5027.45,5028.15
2012-06-08 12:00:00,NIFTY,5014.15,5015.1,5013.8,5014.75
2012-06-08 12:30:00,NIFTY,5018.05,5020.8,5017.95,5020.6
2012-06-08 13:00:00,NIFTY,5018.15,5018.55,5017.15,5017.2
2012-06-08 13:30:00,NIFTY,5024.5,5025.25,5024.05,5025.1
2012-06-08 14:00:00,NIFTY,4998.8,4999.25,4995.65,4998.55
2012-06-08 14:30:00,NIFTY,5008.25,5013.4,5007.75,5012.65
2012-06-08 15:00:00,NIFTY,5037.35,5039.7,5035.95,5039.55
2012-06-08 15:30:00,NIFTY,5083.35,5083.75,5080.9,5082.25
2012-06-11 09:30:00,NIFTY,5114.75,5114.95,5112.5,5114.25
2012-06-11 10:00:00,NIFTY,5116.25,5116.6,5115.6,5116.15
2012-06-11 10:30:00,NIFTY,5109.25,5110.7,5108.75,5110.55
2012-06-11 11:00:00,NIFTY,5111.25,5113.95,5110.8,5112.95
2012-06-11 11:30:00,NIFTY,5117.0,5117.0,5114.75,5115.0
2012-06-11 12:00:00,NIFTY,5113.15,5113.4,5112.8,5113.1
2012-06-11 12:30:00,NIFTY,5118.65,5122.3,5118.65,5121.55
2012-06-11 13:00:00,NIFTY,5100.7,5101.1,5099.5,5100.8
2012-06-11 13:30:00,NIFTY,5111.3,5113.1,5110.95,5111.6
2012-06-11 14:00:00,NIFTY,5107.95,5110.2,5107.35,5108.8
2012-06-11 14:30:00,NIFTY,5093.5,5096.6,5093.0,5095.25
2012-06-11 15:00:00,NIFTY,5073.1,5076.5,5073.1,5076.4
2012-06-11 15:30:00,NIFTY,5042.7,5044.1,5040.7,5041.45
2012-06-12 09:30:00,NIFTY,5043.1,5045.1,5043.1,5044.15
2012-06-12 10:00:00,NIFTY,5045.35,5045.35,5042.7,5042.7
2012-06-12 10:30:00,NIFTY,5038.75,5039.35,5037.85,5038.1
2012-06-12 11:00:00,NIFTY,5035.75,5039.7,5032.9,5036.35
2012-06-12 11:30:00,NIFTY,5066.1,5066.15,5064.4,5065.55
2012-06-12 12:00:00,NIFTY,5059.05,5062.55,5059.05,5061.3
2012-06-12 12:30:00,NIFTY,5064.25,5066.85,5064.0,5066.85
2012-06-12 13:00:00,NIFTY,5079.35,5083.3,5078.55,5083.3
2012-06-12 13:30:00,NIFTY,5075.45,5075.85,5074.55,5074.75
2012-06-12 14:00:00,NIFTY,5070.85,5072.75,5070.5,5071.3
2012-06-12 14:30:00,NIFTY,5108.85,5110.55,5106.45,5109.05
2012-06-12 15:00:00,NIFTY,5109.4,5109.4,5106.1,5106.6
2012-06-12 15:30:00,NIFTY,5111.4,5113.0,5110.5,5111.6
2012-06-13 09:30:00,NIFTY,5113.25,5115.4,5113.25,5115.25
2012-06-13 10:00:00,NIFTY,5111.15,5112.65,5110.85,5111.7
2012-06-13 10:30:00,NIFTY,5117.7,5118.6,5117.15,5117.7
2012-06-13 11:00:00,NIFTY,5115.35,5115.45,5113.3,5113.3
2012-06-13 11:30:00,NIFTY,5105.45,5105.55,5103.05,5103.05
2012-06-13 12:00:00,NIFTY,5105.55,5106.05,5104.2,5104.35
2012-06-13 12:30:00,NIFTY,5122.45,5122.45,5120.75,5121.0
2012-06-13 13:00:00,NIFTY,5143.15,5144.9,5142.45,5144.4
2012-06-13 13:30:00,NIFTY,5135.65,5136.35,5134.9,5136.05
2012-06-13 14:00:00,NIFTY,5118.0,5118.05,5115.8,5116.85
2012-06-13 14:30:00,NIFTY,5131.9,5132.6,5130.4,5130.4
2012-06-13 15:00:00,NIFTY,5130.4,5131.7,5129.1,5129.3
2012-06-13 15:30:00,NIFTY,5122.7,5122.7,5120.55,5122.5
2012-06-14 09:30:00,NIFTY,5124.1,5124.65,5118.1,5118.65
2012-06-14 10:00:00,NIFTY,5112.6,5113.2,5111.25,5111.7
2012-06-14 10:30:00,NIFTY,5110.45,5111.25,5106.95,5107.3
2012-06-14 11:00:00,NIFTY,5109.65,5110.05,5108.25,5109.65
2012-06-14 11:30:00,NIFTY,5112.1,5125.6,5111.5,5120.5
2012-06-14 12:00:00,NIFTY,5109.45,5109.7,5107.0,5109.3
2012-06-14 12:30:00,NIFTY,5090.3,5093.3,5090.3,5092.8
2012-06-14 13:00:00,NIFTY,5096.6,5096.6,5093.95,5093.95
2012-06-14 13:30:00,NIFTY,5092.75,5094.2,5091.4,5093.95
2012-06-14 14:00:00,NIFTY,5073.0,5073.7,5066.75,5067.2
2012-06-14 14:30:00,NIFTY,5062.7,5062.95,5058.9,5058.9
2012-06-14 15:00:00,NIFTY,5058.55,5059.35,5057.35,5057.35
2012-06-14 15:30:00,NIFTY,5052.05,5052.4,5048.45,5048.45
2012-06-15 09:30:00,NIFTY,5091.95,5092.5,5091.1,5092.2
2012-06-15 10:00:00,NIFTY,5088.55,5090.6,5088.55,5090.25
2012-06-15 10:30:00,NIFTY,5086.0,5087.8,5086.0,5087.4
2012-06-15 11:00:00,NIFTY,5078.8,5080.25,5078.8,5080.2
2012-06-15 11:30:00,NIFTY,5087.95,5088.5,5087.75,5088.35
2012-06-15 12:00:00,NIFTY,5095.45,5096.15,5095.25,5095.35
2012-06-15 12:30:00,NIFTY,5105.95,5106.35,5105.25,5105.25
2012-06-15 13:00:00,NIFTY,5114.95,5115.4,5113.25,5113.8
2012-06-15 13:30:00,NIFTY,5107.25,5108.0,5105.55,5105.7
2012-06-15 14:00:00,NIFTY,5111.7,5112.65,5111.1,5112.45
2012-06-15 14:30:00,NIFTY,5124.7,5127.85,5124.7,5127.7
2012-06-15 15:00:00,NIFTY,5135.65,5136.15,5132.2,5132.2
2012-06-15 15:30:00,NIFTY,5137.25,5137.75,5133.8,5134.95
2012-06-18 09:30:00,NIFTY,5183.25,5183.6,5182.35,5182.8
2012-06-18 10:00:00,NIFTY,5179.55,5181.3,5179.3,5180.95
2012-06-18 10:30:00,NIFTY,5175.0,5176.55,5175.0,5176.4
2012-06-18 11:00:00,NIFTY,5173.1,5174.75,5172.8,5174.0
2012-06-18 11:30:00,NIFTY,5075.1,5078.75,5074.8,5078.6
2012-06-18 12:00:00,NIFTY,5080.45,5080.45,5079.35,5080.4
2012-06-18 12:30:00,NIFTY,5084.05,5084.8,5083.45,5084.55
2012-06-18 13:00:00,NIFTY,5087.65,5089.45,5087.35,5089.3
2012-06-18 13:30:00,NIFTY,5089.25,5089.65,5087.6,5087.6
2012-06-18 14:00:00,NIFTY,5058.9,5062.5,5058.9,5062.45
2012-06-18 14:30:00,NIFTY,5053.85,5054.4,5052.55,5052.55
2012-06-18 15:00:00,NIFTY,5056.85,5058.15,5056.1,5056.1
2012-06-18 15:30:00,NIFTY,5069.95,5070.0,5067.65,5068.5
2012-06-19 09:30:00,NIFTY,5079.55,5079.55,5077.1,5077.2
2012-06-19 10:00:00,NIFTY,5065.15,5066.6,5064.8,5066.6
2012-06-19 10:30:00,NIFTY,5057.1,5057.95,5056.6,5057.75
2012-06-19 11:00:00,NIFTY,5056.35,5058.1,5056.2,5058.1
2012-06-19 11:30:00,NIFTY,5073.6,5077.2,5073.6,5075.8
2012-06-19 12:00:00,NIFTY,5071.65,5071.8,5069.8,5069.8
2012-06-19 12:30:00,NIFTY,5071.95,5072.25,5070.25,5070.65
2012-06-19 13:00:00,NIFTY,5104.55,5104.9,5103.5,5103.5
2012-06-19 13:30:00,NIFTY,5095.2,5098.65,5094.65,5098.45
2012-06-19 14:00:00,NIFTY,5067.0,5067.5,5064.75,5065.05
2012-06-19 14:30:00,NIFTY,5101.0,5106.1,5100.35,5105.55
2012-06-19 15:00:00,NIFTY,5095.85,5096.8,5095.15,5096.45
2012-06-19 15:30:00,NIFTY,5106.55,5107.55,5104.5,5106.15
2012-06-20 09:30:00,NIFTY,5107.7,5110.85,5107.35,5110.85
2012-06-20 10:00:00,NIFTY,5113.1,5114.85,5112.75,5114.25
2012-06-20 10:30:00,NIFTY,5117.6,5119.15,5117.2,5119.15
2012-06-20 11:00:00,NIFTY,5126.25,5126.7,5125.9,5126.6
2012-06-20 11:30:00,NIFTY,5122.3,5123.6,5122.1,5122.9
2012-06-20 12:00:00,NIFTY,5121.35,5123.35,5121.35,5123.35
2012-06-20 12:30:00,NIFTY,5125.3,5125.55,5124.65,5124.65
2012-06-20 13:00:00,NIFTY,5110.0,5112.85,5109.65,5112.85
2012-06-20 13:30:00,NIFTY,5108.65,5109.05,5107.7,5108.1
2012-06-20 14:00:00,NIFTY,5120.25,5121.05,5119.0,5120.85
2012-06-20 14:30:00,NIFTY,5123.65,5125.85,5123.6,5125.7
2012-06-20 15:00:00,NIFTY,5133.7,5134.75,5133.45,5133.9
2012-06-20 15:30:00,NIFTY,5126.3,5128.75,5125.85,5127.8
2012-06-21 09:30:00,NIFTY,5108.45,5110.5,5107.9,5110.5
2012-06-21 10:00:00,NIFTY,5104.25,5105.05,5103.2,5105.0
